WLMouse Beast X Mini Omron Optical (unit 1) - SapphireOS 25H2 - 8Khz High Speed Turbo Mode - No Buttons Held
3200
xCount,yCount,Time (ms),buttonflags
4,-3,102.3633,0
7,-3,102.4885,0
4,-2,102.6134,0
5,-4,102.7384,0
5,-2,102.8633,0
6,-3,102.9885,0
4,-3,103.1132,0
6,-3,103.2383,0
4,-2,103.3634,0
6,-4,103.4882,0
4,-2,103.6133,0
6,-3,103.7394,0
5,-3,103.8632,0
6,-3,103.9882,0
4,-2,104.1133,0
6,-4,104.2389,0
4,-2,104.3633,0
7,-3,104.4883,0
4,-2,104.6133,0
6,-4,104.7384,0
5,-2,104.8633,0
6,-3,104.9883,0
4,-3,105.1133,0
6,-3,105.2383,0
4,-2,105.3633,0
7,-3,105.4882,0
4,-2,105.6211,0
6,-4,105.7411,0
4,-2,105.8637,0
7,-3,105.9885,0
4,-2,106.1133,0
7,-3,106.2383,0
4,-2,106.3635,0
7,-3,106.4884,0
4,-3,106.6133,0
7,-2,106.7383,0
4,-3,106.8633,0
7,-3,106.9884,0
4,-2,107.1133,0
6,-3,107.2385,0
5,-2,107.3634,0
7,-3,107.4883,0
4,-3,107.6132,0
7,-3,107.7383,0
4,-2,107.8633,0
7,-3,107.9882,0
4,-2,108.1132,0
7,-3,108.2383,0
6,-3,108.3633,0
5,-2,108.4883,0
7,-3,108.6133,0
4,-2,108.7383,0
7,-4,108.8633,0
4,-1,108.9884,0
5,-2,109.1133,0
6,-3,109.2383,0
5,-2,109.3632,0
7,-3,109.4883,0
4,-2,109.6135,0
7,-3,109.7385,0
5,-2,109.8634,0
7,-3,109.9882,0
4,-2,110.1133,0
7,-3,110.2385,0
5,-2,110.3633,0
7,-3,110.4883,0
5,-2,110.6133,0
7,-3,110.7383,0
4,-1,110.8633,0
7,-3,110.9883,0
5,-2,111.1135,0
7,-3,111.2384,0
4,-2,111.3633,0
7,-3,111.4883,0
5,-1,111.6134,0
7,-3,111.7383,0
4,-2,111.8633,0
8,-3,111.9883,0
4,-2,112.1133,0
7,-3,112.2383,0
5,-1,112.3633,0
7,-3,112.4885,0
5,-2,112.6133,0
7,-3,112.7383,0
5,-1,112.8632,0
7,-3,112.9883,0
5,-2,113.1132,0
7,-3,113.2383,0
4,-1,113.3636,0
8,-3,113.4883,0
4,-1,113.6135,0
8,-3,113.7692,0
4,-2,113.8878,0
7,-3,113.9945,0
5,-1,114.1142,0
8,-3,114.2392,0
4,-1,114.3635,0
8,-3,114.4883,0
5,-2,114.6133,0
7,-3,114.7383,0
4,-1,114.8634,0
8,-2,114.9885,0
5,-2,115.1133,0
7,-2,115.2383,0
5,-2,115.3632,0
7,-3,115.4883,0
5,-1,115.6133,0
7,-3,115.7398,0
5,-1,115.8635,0
8,-3,115.9885,0
5,-1,116.1133,0
7,-3,116.2385,0
5,-1,116.3633,0
7,-2,116.4886,0
5,-2,116.6144,0
7,-2,116.7383,0
5,-2,116.8633,0
7,-2,116.9882,0
8,-2,117.1134,0
5,-2,117.2382,0
7,-2,117.3634,0
6,-2,117.4882,0
7,-2,117.6134,0
5,-1,117.7382,0
7,-3,117.8636,0
5,-1,117.9885,0
8,-2,118.1133,0
5,-2,118.2382,0
8,-2,118.3633,0
5,-2,118.4884,0
7,-2,118.6144,0
6,-1,118.7384,0
7,-3,118.8634,0
5,-1,118.9884,0
8,-2,119.1132,0
5,-2,119.2383,0
8,-2,119.3632,0
4,-1,119.4884,0
9,-2,119.6132,0
5,-2,119.7383,0
7,-2,119.8634,0
6,-1,119.9883,0
7,-2,120.1133,0
8,-2,120.2384,0
5,-2,120.3636,0
5,-1,120.4885,0
8,-2,120.6143,0
5,-2,120.7383,0
8,-2,120.8633,0
5,-1,120.9883,0
8,-2,121.1136,0
5,-1,121.2383,0
8,-2,121.3633,0
5,-2,121.4884,0
8,-2,121.6134,0
5,-1,121.7383,0
8,-2,121.8635,0
5,-1,121.9884,0
8,-2,122.1132,0
5,-1,122.2383,0
8,-2,122.3632,0
5,-1,122.4884,0
8,-2,122.6145,0
5,-1,122.7384,0
8,-2,122.8633,0
5,-1,122.9882,0
8,-2,123.1133,0
5,-1,123.2382,0
8,-2,123.3636,0
5,-1,123.4883,0
8,-2,123.6132,0
6,-1,123.7383,0
7,-2,123.8633,0
6,-1,123.9886,0
8,-2,124.1134,0
5,-1,124.2383,0
8,-1,124.3637,0
5,-1,124.4883,0
8,-2,124.6145,0
6,-1,124.7383,0
8,-2,124.8635,0
5,-1,124.9885,0
8,-2,125.1133,0
5,0,125.2384,0
8,-2,125.3633,0
5,-1,125.4882,0
8,-2,125.6133,0
6,-1,125.7383,0
8,-1,125.8633,0
5,-1,125.9884,0
8,-2,126.1133,0
5,-1,126.2386,0
9,-1,126.3633,0
5,-1,126.4883,0
8,-1,126.6133,0
5,-2,126.7383,0
8,-1,126.8633,0
6,-1,126.9883,0
8,-1,127.1134,0
5,-1,127.2382,0
8,-2,127.3634,0
5,-1,127.4885,0
8,-1,127.6133,0
6,-1,127.7383,0
8,-1,127.8636,0
5,-1,127.9884,0
8,-2,128.1133,0
6,-1,128.2383,0
8,-1,128.3633,0
7,-1,128.4883,0
6,-1,128.6132,0
8,-1,128.7386,0
6,-1,128.8635,0
5,-1,128.9884,0
8,-1,129.1133,0
5,-1,129.2383,0
9,-1,129.3634,0
5,-1,129.4884,0
8,-1,129.6133,0
6,-1,129.7384,0
8,-1,129.8633,0
5,-1,129.9883,0
9,-1,130.1133,0
5,-1,130.2385,0
8,-1,130.3632,0
6,-1,130.4883,0
8,-1,130.6133,0
5,0,130.7383,0
8,-2,130.8633,0
6,0,130.9883,0
8,-2,131.1135,0
5,0,131.2383,0
8,-1,131.3635,0
6,-1,131.4884,0
8,-1,131.6132,0
5,-1,131.7386,0
9,-1,131.8635,0
5,-1,131.9883,0
9,-1,132.1134,0
5,0,132.2383,0
8,-1,132.3633,0
5,-1,132.4918,0
9,-1,132.6136,0
5,0,132.7385,0
9,-1,132.8634,0
5,-1,132.9884,0
8,-1,133.1133,0
6,0,133.2382,0
8,-1,133.3634,0
5,-1,133.4882,0
8,-1,133.6134,0
6,0,133.7382,0
8,-1,133.8632,0
6,0,133.9886,0
8,-1,134.1133,0
6,-1,134.2384,0
8,0,134.3636,0
5,-1,134.4883,0
9,0,134.6134,0
5,-1,134.7383,0
8,-1,134.8633,0
6,0,134.9883,0
8,-1,135.1134,0
6,0,135.2385,0
8,-1,135.3635,0
5,-1,135.4883,0
8,0,135.6136,0
